cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment,standard_value_molar,standard_value_nM,pchembl_backcalc_molar,pchembl_backcalc_nM,p_from_standard,p_delta_abs
HCT116,562675,CHEMBL687059,CHEMBL318529,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2cccc3c2n1CC(CO)CC3,HCT-116,Homo sapiens,F,IC50,=,540.0,nM,6.27,pchembl_value,6.27,,5.4e-07,540.0,5.37032e-07,537.031796,6.267606,0.002394
HCT116,562685,CHEMBL687059,CHEMBL102888,O=C1NC(=O)c2c1c1c3ccccc3ccc1c1c2c2cccc3c2n1CC(CO)C3,HCT-116,Homo sapiens,F,IC50,=,940.0,nM,6.03,pchembl_value,6.03,,9.4e-07,940.0,9.33254e-07,933.254301,6.026872,0.003128
HCT116,563542,CHEMBL686366,CHEMBL358102,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN(C)C)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,28.0,nM,7.55,pchembl_value,7.55,,2.8e-08,28.0,2.8184e-08,28.183829,7.552842,0.002842
HCT116,563543,CHEMBL764452,CHEMBL358102,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN(C)C)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,1240.0,nM,5.91,pchembl_value,5.91,,1.24e-06,1240.0,1.230269e-06,1230.268771,5.906578,0.003422
HCT116,563852,CHEMBL688362,CHEMBL42819,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,HCT-116,Homo sapiens,F,IC50,=,5.0,nM,8.3,pchembl_value,8.30,,5e-09,5.0,5.012e-09,5.011872,8.30103,0.00103
HCT116,566115,CHEMBL688362,CHEMBL44919,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,HCT-116,Homo sapiens,F,IC50,=,0.6,nM,9.22,pchembl_value,9.22,,6e-10,0.6,6.03e-10,0.60256,9.221849,0.001849
HCT116,567046,CHEMBL686366,CHEMBL357770,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCOCC4)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,20.0,nM,7.7,pchembl_value,7.70,,2e-08,20.0,1.9953e-08,19.952623,7.69897,0.00103
HCT116,567047,CHEMBL764452,CHEMBL357770,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCOCC4)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,622.0,nM,6.21,pchembl_value,6.21,,6.22e-07,622.0,6.16595e-07,616.595002,6.20621,0.00379
HCT116,567316,CHEMBL687059,CHEMBL103674,O=C1NC(=O)C(c2cn3c4c(cccc24)CC(CCl)C3)=C1c1c[nH]c2cc(F)ccc12,HCT-116,Homo sapiens,F,IC50,=,3270.0,nM,5.49,pchembl_value,5.49,,3.27e-06,3270.0,3.235937e-06,3235.936569,5.485452,0.004548
HCT116,568248,CHEMBL692303,CHEMBL7375,COc1ccc(OC)c(CC2CCc3nc(N)nc(N)c3C2)c1,HCT-116,Homo sapiens,F,IC50,<,10.0,nM,8.0,fallback_from_standard_value_units,,,1e-08,10.0,1e-08,10.0,8.0,0.0
HCT116,568280,CHEMBL692303,CHEMBL267616,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC,HCT-116,Homo sapiens,F,IC50,=,40.0,nM,7.4,pchembl_value,7.40,,4e-08,40.0,3.9811e-08,39.810717,7.39794,0.00206
HCT116,568699,CHEMBL687059,CHEMBL103322,COC(=O)CC(NCC1Cc2cccc3c(C4=C(c5c[nH]c6cc(F)ccc56)C(=O)NC4=O)cn(c23)C1)C(=O)OC,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,570989,CHEMBL686366,CHEMBL346164,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(N)=O)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,57.0,nM,7.24,pchembl_value,7.24,,5.7e-08,57.0,5.7544e-08,57.543994,7.244125,0.004125
HCT116,570990,CHEMBL764452,CHEMBL346164,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(N)=O)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,3200.0,nM,5.5,pchembl_value,5.50,,3.2e-06,3200.0,3.162278e-06,3162.27766,5.49485,0.00515
HCT116,572474,CHEMBL687059,CHEMBL104526,Cn1ccc2ccc3c(c4c(c5c6cccc7c6n(c35)CC(CO)C7)C(=O)NC4=O)c21,HCT-116,Homo sapiens,F,IC50,=,680.0,nM,6.17,pchembl_value,6.17,,6.8e-07,680.0,6.76083e-07,676.082975,6.167491,0.002509
HCT116,573754,CHEMBL687059,CHEMBL318076,O=C1NC(=O)c2c1c1c3ccc(F)cc3[nH]c1c1c2c2cccc3c2n1C(CO)CC3,HCT-116,Homo sapiens,F,IC50,=,820.0,nM,6.09,pchembl_value,6.09,,8.2e-07,820.0,8.12831e-07,812.830516,6.086186,0.003814
HCT116,574593,CHEMBL686366,CHEMBL147290,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NCc4ccncc4)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,378.0,nM,6.42,pchembl_value,6.42,,3.78e-07,378.0,3.80189e-07,380.189396,6.422508,0.002508
HCT116,574594,CHEMBL764452,CHEMBL147290,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)NCc4ccncc4)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,>,58000.0,nM,4.236572,fallback_from_standard_value_units,,,5.8e-05,58000.0,5.8000001e-05,58000.00086,4.236572,0.0
HCT116,574865,CHEMBL687059,CHEMBL317884,NC(=O)[C@@H]1CCCN1CC1Cc2cccc3c(C4=C(c5c[nH]c6cc(F)ccc56)C(=O)NC4=O)cn(c23)C1,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,576074,CHEMBL687059,CHEMBL538270,CNCC1Cc2cccc3c(C4=C(c5c[nH]c6cc(F)ccc56)C(=O)NC4=O)cn(c23)C1.Cl,HCT-116,Homo sapiens,F,IC50,=,1730.0,nM,5.76,pchembl_value,5.76,,1.73e-06,1730.0,1.737801e-06,1737.800829,5.761954,0.001954
HCT116,577456,CHEMBL687059,CHEMBL106112,O=C1NC(=O)c2c1c1c3ccc(Br)cc3[nH]c1c1c2c2cccc3c2n1CC(CO)C3,HCT-116,Homo sapiens,F,IC50,=,500.0,nM,6.3,pchembl_value,6.30,,5e-07,500.0,5.01187e-07,501.187234,6.30103,0.00103
HCT116,578695,CHEMBL687059,CHEMBL106439,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2cccc3c2n1CCC3CO,HCT-116,Homo sapiens,F,IC50,=,370.0,nM,6.43,pchembl_value,6.43,,3.7e-07,370.0,3.71535e-07,371.535229,6.431798,0.001798
HCT116,578705,CHEMBL687059,CHEMBL320229,O=C1NC(=O)c2c1c1c3ccc(C(F)(F)F)cc3[nH]c1c1c2c2cccc3c2n1CC(CO)C3,HCT-116,Homo sapiens,F,IC50,=,1250.0,nM,5.9,pchembl_value,5.90,,1.25e-06,1250.0,1.258925e-06,1258.925412,5.90309,0.00309
HCT116,579613,CHEMBL686366,CHEMBL149834,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)CN4CCC(CN)CC4)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,70.0,nM,7.16,pchembl_value,7.16,,7e-08,70.0,6.9183e-08,69.183097,7.154902,0.005098
HCT116,582192,CHEMBL687059,CHEMBL321063,O=C1NC(=O)c2c1c1c3ccccc3ccc1c1c2c2cccc3c2n1C(CO)CC3,HCT-116,Homo sapiens,F,IC50,=,1120.0,nM,5.95,pchembl_value,5.95,,1.12e-06,1120.0,1.122018e-06,1122.018454,5.950782,0.000782
HCT116,583389,CHEMBL687059,CHEMBL318599,CN(C)CC1Cc2cccc3c(C4=C(c5c[nH]c6ccccc56)C(=O)NC4=O)cn(c23)C1,HCT-116,Homo sapiens,F,IC50,=,770.0,nM,6.11,pchembl_value,6.11,,7.7e-07,770.0,7.76247e-07,776.247117,6.113509,0.003509
HCT116,584715,CHEMBL687059,CHEMBL322172,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2cccc3c2n1C(CO)CC3,HCT-116,Homo sapiens,F,IC50,=,920.0,nM,6.04,pchembl_value,6.04,,9.2e-07,920.0,9.12011e-07,912.010839,6.036212,0.003788
HCT116,584725,CHEMBL687059,CHEMBL103054,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1c2c2cccc3c2n1CC(CO)C3,HCT-116,Homo sapiens,F,IC50,=,910.0,nM,6.04,pchembl_value,6.04,,9.1e-07,910.0,9.12011e-07,912.010839,6.040959,0.000959
HCT116,585668,CHEMBL878943,CHEMBL346184,COc1ccc(-c2[nH]nc3c2C(=O)c2c(NC(=O)CN4CCC(C(N)=O)CC4)cccc2-3)cc1,HCT-116,Homo sapiens,F,IC50,=,40.0,nM,7.4,pchembl_value,7.40,,4e-08,40.0,3.9811e-08,39.810717,7.39794,0.00206
HCT116,585984,CHEMBL687059,CHEMBL104941,O=C1NC(=O)c2c1c1c3ccc(F)cc3[nH]c1c1c2c2cccc3c2n1CC(CO)C3,HCT-116,Homo sapiens,F,IC50,=,360.0,nM,6.44,pchembl_value,6.44,,3.6e-07,360.0,3.63078e-07,363.078055,6.443697,0.003697
HCT116,587955,CHEMBL692303,CHEMBL7063,COc1cc(CC2CCc3nc(N)nc(N)c3C2)cc(OC)c1OC,HCT-116,Homo sapiens,F,IC50,=,50.0,nM,7.3,pchembl_value,7.30,,5e-08,50.0,5.0119e-08,50.118723,7.30103,0.00103
HCT116,588453,CHEMBL688362,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,HCT-116,Homo sapiens,F,IC50,=,30.0,nM,7.52,pchembl_value,7.52,,3e-08,30.0,3.02e-08,30.199517,7.522879,0.002879
HCT116,588484,CHEMBL687059,CHEMBL103334,COc1ccc2c(c1)[nH]c1c2c2c(c3c4cccc5c4n(c13)CC(CO)C5)C(=O)NC2=O,HCT-116,Homo sapiens,F,IC50,=,1830.0,nM,5.74,pchembl_value,5.74,,1.83e-06,1830.0,1.819701e-06,1819.700859,5.737549,0.002451
HCT116,588869,CHEMBL683297,CHEMBL9654,O=C1C2=CCC[C@@]1(O)C#C/C=C\C#C[C@@H]2O,HCT-116,Homo sapiens,F,IC50,=,100.0,nM,7.0,pchembl_value,7.00,,1e-07,100.0,1e-07,100.0,7.0,0.0
HCT116,591040,CHEMBL688362,CHEMBL18155,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,HCT-116,Homo sapiens,F,IC50,=,0.3,nM,9.52,pchembl_value,9.52,,3e-10,0.3,3.02e-10,0.301995,9.522879,0.002879
HCT116,592702,CHEMBL685777,CHEMBL308994,Cn1ccc2ccc3c4[nH]c5ccc(F)cc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,592708,CHEMBL685777,CHEMBL308542,O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1[nH]c3cc(OCc4ccccc4)ccc3c21,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,592714,CHEMBL685777,CHEMBL72069,COc1cc2c3[nH]c4ccccc4c3c3c(c2c2c1ccn2C)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,1130.0,nM,5.95,pchembl_value,5.95,,1.13e-06,1130.0,1.122018e-06,1122.018454,5.946922,0.003078
HCT116,592726,CHEMBL685777,CHEMBL306501,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCN3CCC(C(N)=O)CC3)c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1960.0,nM,5.71,pchembl_value,5.71,,1.96e-06,1960.0,1.949845e-06,1949.8446,5.707744,0.002256
HCT116,593978,CHEMBL685777,CHEMBL311851,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCN[C@H]3CC[C@H](O)CC3)c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,890.0,nM,6.05,pchembl_value,6.05,,8.9e-07,890.0,8.91251e-07,891.250938,6.05061,0.00061
HCT116,596559,CHEMBL685777,CHEMBL74637,O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1[nH]c3cc(O)ccc3c21,HCT-116,Homo sapiens,F,IC50,=,170.0,nM,6.77,pchembl_value,6.77,,1.7e-07,170.0,1.69824e-07,169.824365,6.769551,0.000449
HCT116,596566,CHEMBL685777,CHEMBL76337,Cn1ccc2ccc3c4[nH]c5c(CCCNCCO)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,770.0,nM,6.11,pchembl_value,6.11,,7.7e-07,770.0,7.76247e-07,776.247117,6.113509,0.003509
HCT116,597798,CHEMBL685777,CHEMBL73080,Cn1ccc2ccc3c4[nH]c5cccc(Br)c5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,4710.0,nM,5.33,pchembl_value,5.33,,4.71e-06,4710.0,4.677351e-06,4677.351413,5.326979,0.003021
HCT116,597804,CHEMBL685777,CHEMBL431181,Cn1ccc2ccc3c4[nH]c5cccc(CO)c5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,597810,CHEMBL685777,CHEMBL74289,Cn1ccc2ccc3c4[nH]c5cc(Br)ccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1080.0,nM,5.97,pchembl_value,5.97,,1.08e-06,1080.0,1.071519e-06,1071.519305,5.966576,0.003424
HCT116,597816,CHEMBL685777,CHEMBL73413,Cn1ccc2ccc3c4[nH]c5c(CCCO)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,3020.0,nM,5.52,pchembl_value,5.52,,3.02e-06,3020.0,3.019952e-06,3019.95172,5.519993,7e-06
HCT116,598268,CHEMBL687469,CHEMBL150867,NC(=O)Nc1cccc2c1C(=O)c1c(-c3ccsc3)n[nH]c1-2,HCT-116,Homo sapiens,F,IC50,=,360.0,nM,6.44,pchembl_value,6.44,,3.6e-07,360.0,3.63078e-07,363.078055,6.443697,0.003697
HCT116,598292,CHEMBL687469,CHEMBL148638,NC(=O)Nc1cccc2c1C(=O)c1c(-c3cccs3)n[nH]c1-2,HCT-116,Homo sapiens,F,IC50,=,41.0,nM,7.39,pchembl_value,7.39,,4.1e-08,41.0,4.0738e-08,40.738028,7.387216,0.002784
HCT116,599036,CHEMBL685777,CHEMBL307007,CCn1ccc2ccc3c4[nH]c5ccccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,4520.0,nM,5.34,pchembl_value,5.34,,4.52e-06,4520.0,4.570882e-06,4570.881896,5.344862,0.004862
HCT116,599042,CHEMBL685777,CHEMBL73832,Cn1ccc2ccc3c4[nH]c5cc(F)ccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,599048,CHEMBL685777,CHEMBL74883,COc1cc2ccn(C)c2c2c3c(c4c5ccccc5[nH]c4c12)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,1900.0,nM,5.72,pchembl_value,5.72,,1.9e-06,1900.0,1.905461e-06,1905.460718,5.721246,0.001246
HCT116,599060,CHEMBL685777,CHEMBL310491,Cn1ccc2ccc3c4[nH]c5c(CCN6CCSCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,3410.0,nM,5.47,pchembl_value,5.47,,3.41e-06,3410.0,3.388442e-06,3388.441561,5.467246,0.002754
HCT116,600269,CHEMBL685777,CHEMBL308479,CCc1ccc2c(c1)[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,3510.0,nM,5.46,pchembl_value,5.46,,3.51e-06,3510.0,3.467369e-06,3467.368505,5.454693,0.005307
HCT116,600275,CHEMBL685777,CHEMBL308099,Cn1ccc2ccc3c4[nH]c5cc(O)ccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,670.0,nM,6.17,pchembl_value,6.17,,6.7e-07,670.0,6.76083e-07,676.082975,6.173925,0.003925
HCT116,600286,CHEMBL685777,CHEMBL307219,COc1cccc2c1[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,1000.0,nM,6.0,pchembl_value,6.00,,1e-06,1000.0,1e-06,1000.0,6.0,0.0
HCT116,600292,CHEMBL685777,CHEMBL73343,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCO)c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1620.0,nM,5.79,pchembl_value,5.79,,1.62e-06,1620.0,1.62181e-06,1621.810097,5.790485,0.000485
HCT116,600303,CHEMBL685777,CHEMBL72661,Cn1ccc2cc(F)c3c(c4c(c5c6ccccc6n(CCCO)c53)C(=O)NC4=O)c21,HCT-116,Homo sapiens,F,IC50,=,2390.0,nM,5.62,pchembl_value,5.62,,2.39e-06,2390.0,2.398833e-06,2398.832919,5.621602,0.001602
HCT116,601492,CHEMBL685777,CHEMBL73751,O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1[nH]c3ccccc3c21,HCT-116,Homo sapiens,F,IC50,=,1440.0,nM,5.84,pchembl_value,5.84,,1.44e-06,1440.0,1.44544e-06,1445.439771,5.841638,0.001638
HCT116,601498,CHEMBL685777,CHEMBL309343,COc1cccc2[nH]c3c4ccc5ccn(C)c5c4c4c(c3c12)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,601504,CHEMBL685777,CHEMBL73485,COc1ccc2c(c1)[nH]c1c2c2c(c3c1c(C)cc1ccn(C)c13)C(=O)NC2=O,HCT-116,Homo sapiens,F,IC50,=,1430.0,nM,5.84,pchembl_value,5.84,,1.43e-06,1430.0,1.44544e-06,1445.439771,5.844664,0.004664
HCT116,602029,CHEMBL687469,CHEMBL148669,Cc1ccsc1-c1[nH]nc2c1C(=O)c1c(NC(N)=O)cccc1-2,HCT-116,Homo sapiens,F,IC50,=,140.0,nM,6.85,pchembl_value,6.85,,1.4e-07,140.0,1.41254e-07,141.253754,6.853872,0.003872
HCT116,602680,CHEMBL685777,CHEMBL307150,Cc1cc2ccn(C)c2c2c3c(c4c5ccccc5[nH]c4c12)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,1980.0,nM,5.7,pchembl_value,5.70,,1.98e-06,1980.0,1.995262e-06,1995.262315,5.703335,0.003335
HCT116,603309,CHEMBL687469,CHEMBL358525,NCC1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(-c4ccc(N5CCOCC5)cc4)n[nH]c2-3)CC1,HCT-116,Homo sapiens,F,IC50,=,110.0,nM,6.96,pchembl_value,6.96,,1.1e-07,110.0,1.09648e-07,109.64782,6.958607,0.001393
HCT116,604012,CHEMBL685777,CHEMBL73499,Cn1ccc2ccc3c4[nH]c5cccc(F)c5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,>,2000.0,nM,5.69897,fallback_from_standard_value_units,,,2e-06,2000.0,2e-06,2000.00002,5.69897,0.0
HCT116,604024,CHEMBL685777,CHEMBL308541,Cc1cc2ccn(C)c2c2c3c(c4c5ccc(F)cc5[nH]c4c12)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,580.0,nM,6.24,pchembl_value,6.24,,5.8e-07,580.0,5.7544e-07,575.439937,6.236572,0.003428
HCT116,604654,CHEMBL657876,CHEMBL137722,O=C(Nc1cccc2nsnc12)c1cc2c(cc1Cl)Sc1nccn1S2(=O)=O,HCT-116,Homo sapiens,F,GI50,=,2570.4,nM,5.589999,fallback_from_standard_value_units,,,2.5704e-06,2570.4,2.570402e-06,2570.401701,5.589999,0.0
HCT116,605337,CHEMBL685777,CHEMBL263042,Cn1ccc2ccc3c4[nH]c5ccc(C(F)(F)F)cc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,7040.0,nM,5.15,pchembl_value,5.15,,7.04e-06,7040.0,7.079458e-06,7079.457844,5.152427,0.002427
HCT116,605343,CHEMBL685777,CHEMBL306082,Cc1cc2ccn(C)c2c2c3c(c4c5ccccc5n(CCCCO)c4c12)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,>,10000.0,nM,5.0,fallback_from_standard_value_units,,,1e-05,10000.0,1e-05,10000.0,5.0,0.0
HCT116,605350,CHEMBL685777,CHEMBL430606,Cn1ccc2ccc3c4[nH]c5c(CCN6CCNCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1040.0,nM,5.98,pchembl_value,5.98,,1.04e-06,1040.0,1.047129e-06,1047.128548,5.982967,0.002967
HCT116,605357,CHEMBL685777,CHEMBL308979,Cn1ccc2ccc3c4[nH]c5c(CCN6CCC[C@H]6CO)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,420.0,nM,6.38,pchembl_value,6.38,,4.2e-07,420.0,4.16869e-07,416.869383,6.376751,0.003249
HCT116,605364,CHEMBL685777,CHEMBL306047,Cn1ccc2ccc3c4[nH]c5c(CCN6CCOCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1630.0,nM,5.79,pchembl_value,5.79,,1.63e-06,1630.0,1.62181e-06,1621.810097,5.787812,0.002188
HCT116,605376,CHEMBL685777,CHEMBL73794,CN1CCN(CCCc2cccc3c2[nH]c2c4ccc5ccn(C)c5c4c4c(c32)C(=O)NC4=O)CC1,HCT-116,Homo sapiens,F,IC50,=,1380.0,nM,5.86,pchembl_value,5.86,,1.38e-06,1380.0,1.380384e-06,1380.384265,5.860121,0.000121
HCT116,605383,CHEMBL685777,CHEMBL73772,Cn1ccc2ccc3c4[nH]c5c(CCCN6CCOCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,2820.0,nM,5.55,pchembl_value,5.55,,2.82e-06,2820.0,2.818383e-06,2818.382931,5.549751,0.000249
HCT116,606473,CHEMBL685777,CHEMBL306856,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCN3CCC(O)CC3)c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1260.0,nM,5.9,pchembl_value,5.90,,1.26e-06,1260.0,1.258925e-06,1258.925412,5.899629,0.000371
HCT116,606480,CHEMBL685777,CHEMBL307630,Cn1ccc2ccc3c4[nH]c5c(CCN6CCCCC6)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,2120.0,nM,5.67,pchembl_value,5.67,,2.12e-06,2120.0,2.137962e-06,2137.96209,5.673664,0.003664
HCT116,607707,CHEMBL685777,CHEMBL306114,Cc1ccc2c(c1)[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,3840.0,nM,5.42,pchembl_value,5.42,,3.84e-06,3840.0,3.801894e-06,3801.893963,5.415669,0.004331
HCT116,608298,CHEMBL687469,CHEMBL149450,NC(=O)C1CCN(CC(=O)Nc2cccc3c2C(=O)c2c(C4CC4)n[nH]c2-3)CC1,HCT-116,Homo sapiens,F,IC50,=,120.0,nM,6.92,pchembl_value,6.92,,1.2e-07,120.0,1.20226e-07,120.226443,6.920819,0.000819
HCT116,608994,CHEMBL685777,CHEMBL75984,Cc1ccc2[nH]c3c4ccc5ccn(C)c5c4c4c(c3c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,2870.0,nM,5.54,pchembl_value,5.54,,2.87e-06,2870.0,2.884032e-06,2884.031503,5.542118,0.002118
HCT116,609001,CHEMBL685777,CHEMBL75952,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCN3CCC[C@H]3CO)c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,2690.0,nM,5.57,pchembl_value,5.57,,2.69e-06,2690.0,2.691535e-06,2691.534804,5.570248,0.000248
HCT116,610031,CHEMBL685777,CHEMBL441258,CCOc1ccc2c(c1)[nH]c1c3ccc4ccn(C)c4c3c3c(c21)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,2350.0,nM,5.63,pchembl_value,5.63,,2.35e-06,2350.0,2.344229e-06,2344.228815,5.628932,0.001068
HCT116,611273,CHEMBL685777,CHEMBL72077,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCCN3CCOCC3)c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1690.0,nM,5.77,pchembl_value,5.77,,1.69e-06,1690.0,1.698244e-06,1698.243652,5.772113,0.002113
HCT116,612522,CHEMBL685777,CHEMBL310260,COc1ccc2c3c4c(c5c(ccc6ccn(C)c65)c3n(CCO)c2c1)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,4070.0,nM,5.39,pchembl_value,5.39,,4.07e-06,4070.0,4.073803e-06,4073.802778,5.390406,0.000406
HCT116,612529,CHEMBL685777,CHEMBL73764,Cn1ccc2ccc3c4[nH]c5c(CCN[C@H]6CC[C@H](O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O,HCT-116,Homo sapiens,F,IC50,=,1230.0,nM,5.91,pchembl_value,5.91,,1.23e-06,1230.0,1.230269e-06,1230.268771,5.910095,9.5e-05
HCT116,613724,CHEMBL685777,CHEMBL306748,O=C1NC(=O)c2c1c1c(ccc3cc[nH]c31)c1c2c2ccccc2n1CCCO,HCT-116,Homo sapiens,F,IC50,=,750.0,nM,6.12,pchembl_value,6.12,,7.5e-07,750.0,7.58578e-07,758.577575,6.124939,0.004939
HCT116,613730,CHEMBL685777,CHEMBL306367,Cc1cc2ccn(C)c2c2c3c(c4c5ccccc5n(C)c4c12)C(=O)NC3=O,HCT-116,Homo sapiens,F,IC50,=,4700.0,nM,5.33,pchembl_value,5.33,,4.7e-06,4700.0,4.677351e-06,4677.351413,5.327902,0.002098
