cell_line,activity_id,assay_chembl_id,molecule_chembl_id,canonical_smiles,target_pref_name,target_organism,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value_final,pchembl_source,pchembl_value_raw,data_validity_comment,standard_value_molar,standard_value_nM,pchembl_backcalc_molar,pchembl_backcalc_nM,p_from_standard,p_delta_abs
HepG2,6311035,CHEMBL1816253,CHEMBL1811987,COc1ccc2nc3cc(Cl)ccc3c(Nc3cccc(N)n3)c2c1,HepG2,Homo sapiens,F,IC50,=,32700.0,nM,4.49,pchembl_value,4.49,,3.27e-05,32700.0,3.2359366e-05,32359.365693,4.485452,0.004548
HepG2,6311036,CHEMBL1816253,CHEMBL1811972,COc1ccc2nc3cc(Cl)ccc3c(Nc3cccc(NC(C)=O)c3)c2c1,HepG2,Homo sapiens,F,IC50,=,36800.0,nM,4.43,pchembl_value,4.43,,3.68e-05,36800.0,3.7153523e-05,37153.52291,4.434152,0.004152
HepG2,6311039,CHEMBL1816253,CHEMBL1811983,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccccc3F)c2c1,HepG2,Homo sapiens,F,IC50,=,46100.0,nM,4.34,pchembl_value,4.34,,4.61e-05,46100.0,4.5708819e-05,45708.818961,4.336299,0.003701
HepG2,6311042,CHEMBL1816253,CHEMBL1271378,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(=O)O)c(O)c3)c2c1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6311043,CHEMBL1816253,CHEMBL1811974,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccccc3OC)c2c1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6311044,CHEMBL1816253,CHEMBL1811921,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(C(F)(F)F)cc3)c2c1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315854,CHEMBL1817204,CHEMBL1812492,CCN1CCN(CC(=O)Nc2ccc3[nH]c(-c4cccn4C)nc3c2)CC1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315855,CHEMBL1817204,CHEMBL1812374,Cc1ccc(-c2nc3cc(NC(=O)CCl)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,=,2000.0,nM,5.7,pchembl_value,5.70,,2e-06,2000.0,1.995262e-06,1995.262315,5.69897,0.00103
HepG2,6315856,CHEMBL1817204,CHEMBL1812379,Cc1ccc(-c2nc3cc(NC(=O)CCCl)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315857,CHEMBL1817204,CHEMBL1812487,O=C(CCCl)Nc1ccc2[nH]c(-c3ccc(Br)cc3)nc2c1,HepG2,Homo sapiens,F,IC50,=,11300.0,nM,4.95,pchembl_value,4.95,,1.13e-05,11300.0,1.1220185e-05,11220.184543,4.946922,0.003078
HepG2,6315858,CHEMBL1817204,CHEMBL1812489,Cn1cccc1-c1nc2cc(NC(=O)CCCl)ccc2[nH]1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315859,CHEMBL1817204,CHEMBL1812491,Cn1cccc1-c1nc2cc(NC(=O)CCl)ccc2[nH]1,HepG2,Homo sapiens,F,IC50,=,1800.0,nM,5.75,pchembl_value,5.75,,1.8e-06,1800.0,1.778279e-06,1778.27941,5.744727,0.005273
HepG2,6315860,CHEMBL1817204,CHEMBL1812375,CCN1CCN(CC(=O)Nc2ccc3[nH]c(-c4ccc(C)cc4)nc3c2)CC1,HepG2,Homo sapiens,F,IC50,=,31900.0,nM,4.5,pchembl_value,4.50,,3.19e-05,31900.0,3.1622777e-05,31622.776602,4.496209,0.003791
HepG2,6315861,CHEMBL1817204,CHEMBL1812376,Cc1ccc(-c2nc3cc(NC(=O)CN4CCN(C)CC4)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315862,CHEMBL1817204,CHEMBL1812377,Cc1ccc(-c2nc3cc(NC(=O)CN4CCOCC4)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315863,CHEMBL1817204,CHEMBL1811925,Cc1ccc(-c2nc3cc(NC(=O)CN4CCCCC4)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315864,CHEMBL1817204,CHEMBL1812378,Cc1ccc(-c2nc3cc(NC(=O)CN4CCCC4)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315865,CHEMBL1817204,CHEMBL1812380,CCN1CCN(CCC(=O)Nc2ccc3[nH]c(-c4ccc(C)cc4)nc3c2)CC1,HepG2,Homo sapiens,F,IC50,=,14600.0,nM,4.84,pchembl_value,4.84,,1.46e-05,14600.0,1.4454398e-05,14454.397707,4.835647,0.004353
HepG2,6315866,CHEMBL1817204,CHEMBL1812381,Cc1ccc(-c2nc3cc(NC(=O)CCN4CCN(C)CC4)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315867,CHEMBL1817204,CHEMBL1812486,Cc1ccc(-c2nc3cc(NC(=O)CCN4CCCCC4)ccc3[nH]2)cc1,HepG2,Homo sapiens,F,IC50,=,11900.0,nM,4.92,pchembl_value,4.92,,1.19e-05,11900.0,1.2022644e-05,12022.644346,4.924453,0.004453
HepG2,6315868,CHEMBL1817204,CHEMBL1812488,CCN1CCN(CCC(=O)Nc2ccc3[nH]c(-c4ccc(Br)cc4)nc3c2)CC1,HepG2,Homo sapiens,F,IC50,=,27400.0,nM,4.56,pchembl_value,4.56,,2.74e-05,27400.0,2.7542287e-05,27542.287033,4.562249,0.002249
HepG2,6315869,CHEMBL1817204,CHEMBL1812490,CCN1CCN(CCC(=O)Nc2ccc3[nH]c(-c4cccn4C)nc3c2)CC1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6315870,CHEMBL1817204,CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,HepG2,Homo sapiens,F,IC50,=,50.0,nM,7.3,pchembl_value,7.30,,5e-08,50.0,5.0119e-08,50.118723,7.30103,0.00103
HepG2,6332174,CHEMBL1820276,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HepG2,Homo sapiens,F,IC50,=,500.0,nM,6.3,pchembl_value,6.30,,5e-07,500.0,5.01187e-07,501.187234,6.30103,0.00103
HepG2,6332175,CHEMBL1820276,CHEMBL1818988,CC(=O)O[C@H]1[C@@H](n2cnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)Cc5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,5140.0,nM,5.29,pchembl_value,5.29,,5.14e-06,5140.0,5.128614e-06,5128.61384,5.289037,0.000963
HepG2,6332176,CHEMBL1820276,CHEMBL1818987,CC(=O)O[C@H]1[C@@H](n2cnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332177,CHEMBL1820276,CHEMBL1818986,CCN(CC)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3C[C@H](n3cnc4ccccc43)[C@@H]2OC(C)=O)C1,HepG2,Homo sapiens,F,IC50,=,22110.0,nM,4.66,pchembl_value,4.66,,2.211e-05,22110.0,2.1877616e-05,21877.616239,4.655411,0.004589
HepG2,6332178,CHEMBL1820276,CHEMBL1818985,CC(=O)O[C@H]1[C@@H](n2cnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCN(C)CC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,11710.0,nM,4.93,pchembl_value,4.93,,1.171e-05,11710.0,1.1748976e-05,11748.975549,4.931443,0.001443
HepG2,6332179,CHEMBL1820276,CHEMBL1818984,CC(=O)O[C@H]1[C@@H](n2cnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCOCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332180,CHEMBL1820276,CHEMBL1818983,CC(=O)O[C@H]1[C@@H](n2cnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,29570.0,nM,4.53,pchembl_value,4.53,,2.957e-05,29570.0,2.9512092e-05,29512.092267,4.529149,0.000851
HepG2,6332181,CHEMBL1820276,CHEMBL1818982,CC(=O)O[C@H]1[C@@H](n2cnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332182,CHEMBL1820276,CHEMBL1818981,CC(=O)O[C@H]1[C@@H](n2nnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)Cc5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,5540.0,nM,5.26,pchembl_value,5.26,,5.54e-06,5540.0,5.495409e-06,5495.408739,5.25649,0.00351
HepG2,6332183,CHEMBL1820276,CHEMBL1818980,CC(=O)O[C@H]1[C@@H](n2nnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,6360.0,nM,5.2,pchembl_value,5.20,,6.36e-06,6360.0,6.309573e-06,6309.573445,5.196543,0.003457
HepG2,6332184,CHEMBL1820276,CHEMBL1818979,CCN(CC)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3C[C@H](n3nnc4ccccc43)[C@@H]2OC(C)=O)C1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332185,CHEMBL1820276,CHEMBL1818977,CC(=O)O[C@H]1[C@@H](n2nnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCN(C)CC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,31710.0,nM,4.5,pchembl_value,4.50,,3.171e-05,31710.0,3.1622777e-05,31622.776602,4.498804,0.001196
HepG2,6332186,CHEMBL1820276,CHEMBL1818978,CC(=O)O[C@H]1[C@@H](n2nnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCOCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332187,CHEMBL1820276,CHEMBL1818976,CC(=O)O[C@H]1[C@@H](n2nnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332188,CHEMBL1820276,CHEMBL1818975,CC(=O)O[C@H]1[C@@H](n2nnc3ccccc32)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332189,CHEMBL1820276,CHEMBL1818974,CC(=O)O[C@H]1[C@@H](n2ccnn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)Cc5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,8430.0,nM,5.07,pchembl_value,5.07,,8.43e-06,8430.0,8.51138e-06,8511.380382,5.074172,0.004172
HepG2,6332190,CHEMBL1820276,CHEMBL1818973,CC(=O)O[C@H]1[C@@H](n2ccnn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,9350.0,nM,5.03,pchembl_value,5.03,,9.35e-06,9350.0,9.332543e-06,9332.543008,5.029188,0.000812
HepG2,6332191,CHEMBL1820276,CHEMBL1818972,CCN(CC)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3C[C@H](n3ccnn3)[C@@H]2OC(C)=O)C1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332192,CHEMBL1820276,CHEMBL1818971,CC(=O)O[C@H]1[C@@H](n2ccnn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCN(C)CC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332193,CHEMBL1820276,CHEMBL1818970,CC(=O)O[C@H]1[C@@H](n2ccnn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCOCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332194,CHEMBL1820276,CHEMBL1818969,CC(=O)O[C@H]1[C@@H](n2ccnn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332195,CHEMBL1820276,CHEMBL1818968,CC(=O)O[C@H]1[C@@H](n2ccnn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332196,CHEMBL1820276,CHEMBL1818967,CC(=O)O[C@H]1[C@@H](n2cncn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)Cc5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,10560.0,nM,4.98,pchembl_value,4.98,,1.056e-05,10560.0,1.0471285e-05,10471.285481,4.976336,0.003664
HepG2,6332197,CHEMBL1820276,CHEMBL1818966,CC(=O)O[C@H]1[C@@H](n2cncn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,21850.0,nM,4.66,pchembl_value,4.66,,2.185e-05,21850.0,2.1877616e-05,21877.616239,4.660549,0.000549
HepG2,6332198,CHEMBL1820276,CHEMBL1818965,CCN(CC)[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3C[C@H](n3cncn3)[C@@H]2OC(C)=O)C1,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332199,CHEMBL1820276,CHEMBL1818964,CC(=O)O[C@H]1[C@@H](n2cncn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCN(C)CC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,23520.0,nM,4.63,pchembl_value,4.63,,2.352e-05,23520.0,2.3442288e-05,23442.288153,4.628563,0.001437
HepG2,6332200,CHEMBL1820276,CHEMBL1818963,CC(=O)O[C@H]1[C@@H](n2cncn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCOCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,=,19470.0,nM,4.71,pchembl_value,4.71,,1.947e-05,19470.0,1.9498446e-05,19498.445998,4.710634,0.000634
HepG2,6332201,CHEMBL1820276,CHEMBL1818962,CC(=O)O[C@H]1[C@@H](n2cncn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6332202,CHEMBL1820276,CHEMBL1818961,CC(=O)O[C@H]1[C@@H](n2cncn2)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N5CCCC5)CC[C@]4(C)[C@H]3CC[C@@]21C,HepG2,Homo sapiens,F,IC50,>,50000.0,nM,4.30103,fallback_from_standard_value_units,,,5e-05,50000.0,5e-05,49999.999501,4.30103,0.0
HepG2,6337804,CHEMBL1825437,CHEMBL1824794,Cc1c(C(=O)c2ccccc2)oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc12,HepG2,Homo sapiens,F,IC50,=,24100.0,nM,4.62,pchembl_value,4.62,,2.41e-05,24100.0,2.3988329e-05,23988.32919,4.617983,0.002017
HepG2,6337805,CHEMBL1825437,CHEMBL1824795,CC(=O)Nc1ccc2oc(C(=O)c3ccccc3)c(C)c2c1,HepG2,Homo sapiens,F,IC50,>,40000.0,nM,4.39794,fallback_from_standard_value_units,,,4e-05,40000.0,4.0000001e-05,40000.000799,4.39794,0.0
HepG2,6337806,CHEMBL1825437,CHEMBL1821758,Cc1c(C(=O)c2ccccc2)oc2ccc(NC(=O)c3ccc(F)cc3)cc12,HepG2,Homo sapiens,F,IC50,=,31200.0,nM,4.51,pchembl_value,4.51,,3.12e-05,31200.0,3.0902954e-05,30902.954325,4.505845,0.004155
HepG2,6337807,CHEMBL1825437,CHEMBL1824796,CCOC(=O)c1oc2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2c1C,HepG2,Homo sapiens,F,IC50,=,5680.0,nM,5.25,pchembl_value,5.25,,5.68e-06,5680.0,5.623413e-06,5623.413252,5.245652,0.004348
HepG2,6337808,CHEMBL1825437,CHEMBL1824797,Cc1c(C(=O)c2ccccc2)oc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc12,HepG2,Homo sapiens,F,IC50,=,32200.0,nM,4.49,pchembl_value,4.49,,3.22e-05,32200.0,3.2359366e-05,32359.365693,4.492144,0.002144
HepG2,6337809,CHEMBL1825437,CHEMBL1824798,CCOC(=O)c1oc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc2c1C,HepG2,Homo sapiens,F,IC50,=,7530.0,nM,5.12,pchembl_value,5.12,,7.53e-06,7530.0,7.585776e-06,7585.77575,5.123205,0.003205
HepG2,6337926,CHEMBL1825450,CHEMBL1278089,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HepG2,Homo sapiens,F,IC50,=,10900.0,nM,4.96,pchembl_value,4.96,,1.09e-05,10900.0,1.0964782e-05,10964.781961,4.962574,0.002574
HepG2,6338887,CHEMBL1825450,CHEMBL1824835,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@]4(O)[C@@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HepG2,Homo sapiens,F,IC50,=,34400.0,nM,4.46,pchembl_value,4.46,,3.44e-05,34400.0,3.4673685e-05,34673.685045,4.463442,0.003442
HepG2,6338888,CHEMBL1825450,CHEMBL1824836,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)[C@@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HepG2,Homo sapiens,F,IC50,=,12700.0,nM,4.9,pchembl_value,4.90,,1.27e-05,12700.0,1.2589254e-05,12589.254118,4.896196,0.003804
HepG2,6338889,CHEMBL1825450,CHEMBL1824839,CO[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]12O,HepG2,Homo sapiens,F,IC50,=,13300.0,nM,4.88,pchembl_value,4.88,,1.33e-05,13300.0,1.3182567e-05,13182.567386,4.876148,0.003852
HepG2,6338890,CHEMBL1825450,CHEMBL1825073,CC(=O)N[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]12O,HepG2,Homo sapiens,F,IC50,=,11600.0,nM,4.94,pchembl_value,4.94,,1.16e-05,11600.0,1.1481536e-05,11481.536215,4.935542,0.004458
HepG2,6338891,CHEMBL1825450,CHEMBL1825074,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C/C(=N\O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HepG2,Homo sapiens,F,IC50,=,13200.0,nM,4.88,pchembl_value,4.88,,1.32e-05,13200.0,1.3182567e-05,13182.567386,4.879426,0.000574
HepG2,6338892,CHEMBL1825450,CHEMBL1825079,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HepG2,Homo sapiens,F,IC50,=,13800.0,nM,4.86,pchembl_value,4.86,,1.38e-05,13800.0,1.3803843e-05,13803.842646,4.860121,0.000121
HepG2,6338893,CHEMBL1825450,CHEMBL1825076,CC(=O)O[C@@H]1C[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]12O,HepG2,Homo sapiens,F,IC50,=,11900.0,nM,4.92,pchembl_value,4.92,,1.19e-05,11900.0,1.2022644e-05,12022.644346,4.924453,0.004453
HepG2,6338894,CHEMBL1825450,CHEMBL1825088,CC(=O)O[C@@H]1[C@H]2[C@@H]3CC[C@H]([C@H](C)CCCC(C)C)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@H](O)C[C@]2(O)[C@@H]1OC(C)=O,HepG2,Homo sapiens,F,IC50,=,11700.0,nM,4.93,pchembl_value,4.93,,1.17e-05,11700.0,1.1748976e-05,11748.975549,4.931814,0.001814
HepG2,6338895,CHEMBL1825450,CHEMBL53463,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,HepG2,Homo sapiens,F,IC50,=,1540.0,nM,5.81,pchembl_value,5.81,,1.54e-06,1540.0,1.548817e-06,1548.816619,5.812479,0.002479
HepG2,6338927,CHEMBL1825450,CHEMBL497834,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,HepG2,Homo sapiens,F,IC50,=,14600.0,nM,4.84,pchembl_value,4.84,,1.46e-05,14600.0,1.4454398e-05,14454.397707,4.835647,0.004353
HepG2,6348755,CHEMBL1828024,CHEMBL1823130,COc1cc(-c2cc(C)cc(C)c2-c2ccccc2)oc(=O)c1C,HepG2,Homo sapiens,F,IC50,=,62000.0,nM,4.21,pchembl_value,4.21,,6.2e-05,62000.0,6.16595e-05,61659.500186,4.207608,0.002392
HepG2,6348768,CHEMBL1828024,CHEMBL1823132,COc1cc(/C=C/C(C)=C/C(C)=O)oc(=O)c1C,HepG2,Homo sapiens,F,IC50,=,81000.0,nM,4.09,pchembl_value,4.09,,8.1e-05,81000.0,8.1283052e-05,81283.051616,4.091515,0.001515
HepG2,6348778,CHEMBL1828024,CHEMBL1823133,COc1cc(/C=C/C(C)=O)oc(=O)c1C,HepG2,Homo sapiens,F,IC50,=,86000.0,nM,4.07,pchembl_value,4.07,,8.6e-05,86000.0,8.5113804e-05,85113.80382,4.065502,0.004498
HepG2,6349897,CHEMBL1826137,CHEMBL3142302,CCN(CC)CCOc1cccc(-c2cn3c(n2)sc2ccccc23)c1.Cl.Cl,HepG2,Homo sapiens,F,IC50,=,2020.0,nM,5.7,pchembl_value,5.70,,2.02e-06,2020.0,1.995262e-06,1995.262315,5.694649,0.005351
HepG2,6349898,CHEMBL1826137,CHEMBL1823162,Cc1ccc2c(c1)sc1nc(-c3ccccc3)c(CN3CCOCC3)n12,HepG2,Homo sapiens,F,IC50,=,3288.0,nM,5.48,pchembl_value,5.48,,3.288e-06,3288.0,3.311311e-06,3311.311215,5.483068,0.003068
HepG2,6349899,CHEMBL1826137,CHEMBL1823164,CCOc1ccc2c(c1)sc1nc(-c3ccccc3)c(CN3CCOCC3)n12,HepG2,Homo sapiens,F,IC50,=,3520.0,nM,5.45,pchembl_value,5.45,,3.52e-06,3520.0,3.548134e-06,3548.133892,5.453457,0.003457
HepG2,6349900,CHEMBL1826137,CHEMBL1823165,CCOc1ccc2c(c1)sc1nc(-c3ccccc3)c(CN3CCN(c4ccccn4)CC3)n12,HepG2,Homo sapiens,F,IC50,=,2840.0,nM,5.55,pchembl_value,5.55,,2.84e-06,2840.0,2.818383e-06,2818.382931,5.546682,0.003318
